content,rating,content_clean,content_clean2,content_token
"giao hàng nhanh , máy mới giá rẻ hơn ngoài tầm 1tr , nói chung hài lòng.",5,giao hàng nhanh máy mới giá rẻ hơn ngoài tầm tr nói chung hài lòng,giao hàng nhanh máy giá rẻ ngoài tầm tr chung hài lòng,giao hàng nhanh máy giá rẻ ngoài tầm_tr chung hài_lòng
Goods goods,5,gods gods,gods gods,gods gods
- Không bao giờ nghi ngờ về chất lượng sản phẩm cao cấp khi mua tại Tiki..,5,không bao giờ nghi ngờ về chất lượng sản phẩm cao cấp khi mua tại tiki,không bao giờ nghi ngờ chất lượng sản phẩm cấp mua tại tiki,không bao_giờ nghi_ngờ chất_lượng sản_phẩm cấp mua tại tiki
Dịu keo. Giao hàng nhanh lắm luôn,5,dịu keo giao hàng nhanh lắm luôn,dịu keo giao hàng nhanh lắm,dịu keo giao hàng nhanh lắm
"Giao hàng nhanh, mã giảm giá siêu đã",5,giao hàng nhanh mã giảm giá siêu đã,giao hàng nhanh mã giảm giá siêu,giao hàng nhanh_mã giảm_giá siêu
"Đẹp xuất sắc, mãi yêu tiki :D",5,đẹp xuất sắc mãi yêu tiki d,đẹp xuất sắc mãi yêu tiki d,đẹp xuất_sắc mãi yêu tiki d
Hàng chính hãng muốn có máy sớm nên giá cao hơn so vs hôm nay.,5,hàng chính hãng muốn có máy sớm nên giá cao hơn so với hôm nay,hàng hãng muốn máy sớm giá so hôm nay,hàng hãng muốn máy sớm giá so hôm_nay
"Khá nhanh, quá đẹp.",5,khá nhanh quá đẹp,nhanh đẹp,nhanh đẹp
Hàng chuẩn đóng gói kỹ,5,hàng chuẩn đóng gói kỹ,hàng chuẩn đóng gói kỹ,hàng chuẩn đóng_gói kỹ
Tiki ko làm mình thất vọng,5,tiki không làm mình thất vọng,tiki không thất vọng,tiki không thất_vọng
"SP đẹp , giao hàng nhanh",5,sản phẩm đẹp giao hàng nhanh,sản phẩm đẹp giao hàng nhanh,sản_phẩm đẹp giao hàng nhanh
Siêu phẩm của năm 2023,5,siêu phẩm của năm,siêu phẩm năm,siêu_phẩm năm
Sản phẩm ok.,5,sản phẩm ok,sản phẩm ok,sản_phẩm ok
"Hàng mới, giao nhanh",5,hàng mới giao nhanh,hàng giao nhanh,hàng giao nhanh
Ok chụp đẹp. Sài ok,5,ok chụp đẹp xài ok,ok chụp đẹp xài ok,ok chụp đẹp xài ok
Chuẩn xịn ko phải nói nhiều kk,5,chuẩn xịn không phải nói nhiều không,chuẩn xịn không không,chuẩn xịn không không
"Đóng gói kỹ, sản phẩm tốt",5,đóng gói kỹ sản phẩm tốt,đóng gói kỹ sản phẩm tốt,đóng_gói kỹ sản_phẩm tốt
tuyệt,5,tuyệt,tuyệt,tuyệt
Hàng ko cho đổi trả khi đổi ý,1,hàng không cho đổi trả khi đổi ý,hàng không đổi trả đổi ý,hàng_không đổi trả đổi ý
Ko có gì để chê,5,không có gì để chê,không chê,không chê
Tốt,5,tốt,tốt,tốt
Chưa thấy hoàn astra cho mình,2,chưa thấy hoàn astra cho mình,hoàn astra,hoàn astra
Tốt,5,tốt,tốt,tốt
Tuyệt vời,5,tuyệt vời,tuyệt vời,tuyệt_vời
good,5,god,god,god
ok,5,ok,ok,ok
ok,5,ok,ok,ok
"Nhận hàng sớm hơn dự kiến, sáng 10h mua thi 11h20 nhận dc hang, sản phẩm đẹp trong tầm giá,",5,nhận hàng sớm hơn dự kiến sáng h mua thi h20 nhận được hang sản phẩm đẹp trong tầm giá,hàng sớm dự kiến sáng h mua thi h20 hang sản phẩm đẹp tầm giá,hàng sớm dự_kiến sáng h mua thi h20 hang sản_phẩm đẹp tầm giá
"Vừa túi tiền, giao nhanh, bộ nhớ lớn",5,vừa túi tiền giao nhanh bộ nhớ lớn,vừa túi tiền giao nhanh bộ nhớ lớn,vừa túi_tiền giao nhanh bộ_nhớ lớn
Sử dụng treo mây liên tục,1,sử dụng treo mây liên tục,sử dụng treo mây liên tục,sử_dụng treo mây liên_tục
"Thấy review cũng ngon lành mua nhưng xài những ứng dụng như face, zalo, mess đều có lỗi.
Kiểu đơ lag vậy ạ",2,thấy review cũng ngon lành mua nhưng xài những ứng dụng như facebook zalo mes đều có lỗi kiểu đơ lag vậy ạ,review ngon lành mua xài những ứng dụng facebook zalo mes đều lỗi kiểu đơ lag vậy ạ,review ngon_lành mua xài những ứng_dụng facebook zalo mes đều lỗi kiểu đơ lag vậy ạ
"TIKI,giao máy điện thoại itel s23 ,sử dụng rất tốt,máy ngoại hình đẹp,lần sau tôi sẽ giới thiệu bạn bè đặt mua các loại sản phẩm trên tiki nhiều hơn nhé",5,tiki giao máy điện thoại itel s23 sử dụng rất tốt máy ngoại hình đẹp lần sau tôi sẽ giới thiệu bạn bè đặt mua các loại sản phẩm trên tiki nhiều hơn nhé,tiki giao máy điện thoại itel s23 sử dụng tốt máy ngoại hình đẹp tôi giới thiệu bạn bè đặt mua loại sản phẩm tiki nhé,tiki giao máy điện_thoại itel s23 sử_dụng tốt máy ngoại_hình đẹp tôi giới_thiệu bạn_bè đặt mua loại sản_phẩm tiki nhé
"Sản phẩm tốt, dễ sử dụng, chạy mượt, không bị đơ, chụp ảnh rõ nét. Lần sau Itel có sản phẩm mới thì mình sẽ tiếp tục ủng hộ.",5,sản phẩm tốt dễ sử dụng chạy mượt không bị đơ chụp ảnh rõ nét lần sau itel có sản phẩm mới thì mình sẽ tiếp tục ủng hộ,sản phẩm tốt dễ sử dụng chạy mượt không đơ chụp ảnh rõ nét itel sản phẩm tiếp tục ủng hộ,sản_phẩm tốt dễ sử_dụng chạy mượt không đơ chụp ảnh rõ nét itel sản_phẩm tiếp_tục ủng_hộ
"RAM 8G+ 8Gb mà giật lag như 4G, chả hiểu nổi. Tôi chỉ đánh giá 2 sao vì điều này ảnh hưởng rất nhiều.",2,ram b mà giật lag như chả hiểu nổi tôi chỉ đánh giá sao vì điều này ảnh hưởng rất nhiều,ram b giật lag chả hiểu nổi tôi đánh giá sao điều ảnh hưởng,ram b giật lag chả hiểu nổi tôi đánh_giá sao điều ảnh_hưởng
Điện thoại ổn. Trong mức giá vậy là quá ổn rồi,4,điện thoại ổn trong mức giá vậy là quá ổn rồi,điện thoại ổn mức giá vậy ổn,điện_thoại ổn mức giá vậy ổn
"Máy đẹp, săn được sale giá rẻ, thanks shop",5,máy đẹp săn được sale giá rẻ cảm ơn cửa hàng,máy đẹp săn sale giá rẻ cảm ơn cửa hàng,máy đẹp săn sale giá rẻ cảm_ơn cửa_hàng
"Camera chụp hình đẹp , bộ nhớ lớn",5,camera chụp hình đẹp bộ nhớ lớn,camera chụp hình đẹp bộ nhớ lớn,camera chụp hình đẹp bộ_nhớ lớn
Ok,4,ok,ok,ok
Hàng đúng như mô tả,5,hàng đúng như mô tả,hàng đúng mô tả,hàng đúng mô_tả
sản phẩm tốt,5,sản phẩm tốt,sản phẩm tốt,sản_phẩm tốt
"Đóng gói hơi sơ sài tí, còn lại đều ổn.",4,đóng gói hơi sơ xài tí còn lại đều ổn,đóng gói hơi sơ xài tí đều ổn,đóng_gói hơi sơ_xài tí đều ổn
shop tư vấn phục vụ tốt .giao hàng siêu nhanh .sản phẩm nguyên seal .hài lòng cách phục vụ của shop 😊,5,cửa hàng tư vấn phục vụ tốt giao hàng siêu nhanh sản phẩm nguyên seal hài lòng cách phục vụ của cửa hàng 😊,cửa hàng tư vấn phục vụ tốt giao hàng siêu nhanh sản phẩm nguyên seal hài lòng cách phục vụ cửa hàng,cửa_hàng tư_vấn phục_vụ tốt giao hàng siêu nhanh sản_phẩm nguyên_seal hài_lòng cách phục_vụ cửa_hàng
Máy ok,5,máy ok,máy ok,máy ok
Ok,4,ok,ok,ok
Tạm ổn. Cần có bộ nhớ tốt hơn và giá rẻ hơn,4,tạm ổn cần có bộ nhớ tốt hơn và giá rẻ hơn,tạm ổn cần bộ nhớ tốt giá rẻ,tạm ổn cần bộ_nhớ tốt giá rẻ
Hàng giao đúng mẫu,5,hàng giao đúng mẫu,hàng giao đúng mẫu,hàng giao đúng mẫu
"Đập hộp thấy khá ngầu.Cầm pova 5 khá đầm tay, mặt sau làm nhựa bóng nên k thích lắm lúc nhìn hình tưởng mặt lưng nhám nên thấy thua mặt lưng của pova 3. Màn hình lướt mượt cảm giác khá chill. K phải dân thích chụp hình nên có thể k chính xác nhưng cảm giác chụp hình pova 3 lên đẹp hơn con pova 5 này. Game chạy tốt ... Với tầm giá này mà cho đc trải nghiệm cao là quá ổn áp... Đáng mua. 4.8/5",5,đập hộp thấy khá ngầu cầm pova khá đầm tay mặt sau làm nhựa bóng nên không thích lắm lúc nhìn hình tưởng mặt lưng nhám nên thấy thua mặt lưng của pova màn hình lướt mượt cảm giác khá chil không phải dân thích chụp hình nên có thể không chính xác nhưng cảm giác chụp hình pova lên đẹp hơn con pova này game chạy tốt với tầm giá này mà cho được trải nghiệm cao là quá ổn áp đáng mua,đập hộp ngầu cầm pova đầm tay mặt nhựa bóng không thích lắm lúc nhìn hình tưởng mặt lưng nhám thua mặt lưng pova màn hình lướt mượt cảm giác chil không dân thích chụp hình thể không xác cảm giác chụp hình pova lên đẹp con pova game chạy tốt tầm giá trải nghiệm ổn áp đáng mua,đập hộp ngầu cầm pova đầm tay mặt nhựa bóng không thích lắm lúc nhìn hình_tưởng mặt lưng nhám_thua mặt lưng pova màn_hình lướt_mượt cảm_giác chil không dân_thích chụp hình_thể không xác cảm_giác chụp hình pova lên đẹp con pova game chạy tốt tầm giá trải_nghiệm ổn_áp_đáng mua
"Chơi game ổn, mạng ổn, có ứng dụng sinh đôi tiện lợi. Có thể thu nhỏ ứng dụng dúng đè lên ứng dụng khác. Nhưng không biết sao sau 3 tháng dùng youtube không thu nhỏ được nữa. Máy hay tự động tắt màn hình khi đang dùng. 
Giá rẻ.",4,chơi game ổn mạng ổn có ứng dụng sinh đôi tiện lợi có thể thu nhỏ ứng dụng dúng đè lên ứng dụng khác nhưng không biết sao sau tháng dùng youtube không thu nhỏ được nữa máy hay tự động tắt màn hình khi đang dùng giá rẻ,chơi game ổn mạng ổn ứng dụng sinh đôi tiện lợi thể thu nhỏ ứng dụng dúng đè lên ứng dụng khác không sao dùng youtube không thu nhỏ nữa máy hay tự động tắt màn hình đang dùng giá rẻ,chơi game ổn_mạng ổn ứng_dụng sinh_đôi tiện lợi_thể thu nhỏ ứng_dụng dúng đè lên ứng_dụng khác không sao dùng youtube không thu nhỏ nữa máy hay tự_động tắt màn_hình đang dùng giá rẻ
"Mình nhận hàng cũng lâu, để Su dụng xem thế nào, máy sử dụng cũng OK nhiều chức năng nghe gọi cũng tốt.con bên ko phải xem thời gian.nhà bán hàng ít ghép tn , cũng không thích tư vấn QT khách nhiều",5,mình nhận hàng cũng lâu để su dụng xem thế nào máy sử dụng cũng ok nhiều chức năng nghe gọi cũng tốt con bên không phải xem thời gian nhà bán hàng ít ghép tn cũng không thích tư vấn qt khách nhiều,hàng lâu su dụng xem thế máy sử dụng ok chức năng nghe gọi tốt con bên không xem gian nhà bán hàng ít ghép không thích tư vấn khách,hàng lâu su_dụng xem thế máy sử_dụng ok chức_năng nghe gọi tốt con bên không xem gian nhà bán hàng ít ghép không thích tư_vấn khách
"Đúng như mô tả, sẽ ủng hộ các sp khác về sau này.",5,đúng như mô tả sẽ ủng hộ các sản phẩm khác về sau này,đúng mô tả ủng hộ sản phẩm khác,đúng mô_tả ủng_hộ sản_phẩm khác
"Ngoại hình đẹp, giao nhanh , giá rẻ , chất lượng thì phải xem thời gian",5,ngoại hình đẹp giao nhanh giá rẻ chất lượng thì phải xem thời gian,ngoại hình đẹp giao nhanh giá rẻ chất lượng xem gian,ngoại_hình đẹp giao nhanh giá rẻ chất_lượng xem gian
Quá ok trong tầm giá.,5,quá ok trong tầm giá,ok tầm giá,ok tầm giá
"Giao hàng nhanh, đúng như mô tả. Điện thoại đẹp, cấu hình mạnh.",5,giao hàng nhanh đúng như mô tả điện thoại đẹp cấu hình mạnh,giao hàng nhanh đúng mô tả điện thoại đẹp cấu hình mạnh,giao hàng nhanh đúng mô_tả điện_thoại đẹp cấu_hình mạnh
"Máy tốt , đúng màu. Đúng phân loại , pim trâu máy mát",5,máy tốt đúng màu đúng phân loại pim trâu máy mát,máy tốt đúng màu đúng phân loại pim trâu máy mát,máy tốt đúng màu đúng phân_loại pim trâu máy mát
Sảm phẩm quá ok với tầm giá 😍😍😍,5,sảm phẩm quá ok với tầm giá tích cực tích cực tích cực,sảm phẩm ok tầm giá tích cực tích cực tích cực,sảm_phẩm ok tầm giá tích_cực tích_cực tích_cực
ok,5,ok,ok,ok
Máy đẹp..mượt mà 💚💚,5,máy đẹp mượt mà 💚 💚,máy đẹp mượt,máy đẹp mượt
Quá tuyệt vời,5,quá tuyệt vời,tuyệt vời,tuyệt_vời
"Mới sử dụng nhưng thấy quá ổn với giá, đời không mới nhưng cấu hình tốt",5,mới sử dụng nhưng thấy quá ổn với giá đời không mới nhưng cấu hình tốt,sử dụng ổn giá đời không cấu hình tốt,sử_dụng ổn giá đời không cấu_hình tốt
Ok ok.nguyên seal.giao nhanh máy đẹp.,5,ok ok nguyên sealgiao nhanh máy đẹp,ok ok nguyên sealgiao nhanh máy đẹp,ok ok_nguyên sealgiao nhanh máy đẹp
Nguyên seal fpt nha,5,nguyên seal fpt nha,nguyên seal fpt nha,nguyên seal fpt nha
Đt xài rất tốt,5,điện thoại xài rất tốt,điện thoại xài tốt,điện_thoại xài tốt
Mặt dưới đơn hàng bị rách,1,mặt dưới đơn hàng bị rách,mặt dưới đơn hàng rách,mặt dưới đơn hàng rách
"Chính sách xử lý đổi trả hàng của Tiki và sự phản hồi của người bán hàng rất tệ, chậm phản hồi. Đúng như dự đoán con máy này review rất tệ bởi các kênh review trên YouTube, Mình chấp nhận bù thêm tiền để lấy máy khác có cấu hình cao hơn khi nhận máy còn để nguyên hộp tiki để gửi trả, nhưng cách xử lý giữa Tiki và người bán hàng khá cồng kềnh, bực quá bóc shied *** xem sao luôn.",1,chính sách xử lý đổi trả hàng của tiki và sự phản hồi của người bán hàng rất tệ chậm phản hồi đúng như dự đoán con máy này review rất tệ bởi các kênh review trên youtube mình chấp nhận bù thêm tiền để lấy máy khác có cấu hình cao hơn khi nhận máy còn để nguyên hộp tiki để gửi trả nhưng cách xử lý giữa tiki và người bán hàng khá cồng kềnh bực quá bóc shied xem sao luôn,sách xử lý đổi trả hàng tiki sự phản hồi bán hàng tệ chậm phản hồi đúng dự đoán con máy review tệ bởi kênh review youtube chấp bù thêm tiền lấy máy khác cấu hình máy nguyên hộp tiki gửi trả cách xử lý giữa tiki bán hàng cồng kềnh bực bóc shied xem sao,sách xử_lý đổi trả hàng tiki_sự phản_hồi bán hàng tệ chậm phản_hồi đúng dự_đoán con máy review_tệ bởi kênh review youtube chấp_bù thêm tiền lấy máy khác cấu_hình máy nguyên_hộp tiki gửi trả cách xử_lý giữa tiki bán hàng cồng_kềnh bực_bóc shied xem sao
Hàng chính hãng luôn.man hình to.sáng đẹp.cam chụp ok .giá cả vừa túi tiền. shop đóng gói và giao hàng nhanh chóng,5,hàng chính hãng luôn man hình to sáng đẹp cam chụp ok giá cả vừa túi tiền cửa hàng đóng gói và giao hàng nhanh chóng,hàng hãng man hình to sáng đẹp cam chụp ok giá vừa túi tiền cửa hàng đóng gói giao hàng nhanh chóng,hàng hãng man_hình to sáng đẹp cam chụp ok giá vừa túi_tiền cửa_hàng đóng_gói giao hàng nhanh_chóng
