id,title,content,rating
,Rất không hài lòng,Mặt dưới đơn hàng bị rách,1
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Rất không hài lòng,"Chính sách xử lý đổi trả hàng của Tiki và sự phản hồi của người bán hàng rất tệ, chậm phản hồi. Đúng như dự đoán con máy này review rất tệ bởi các kênh review trên YouTube, Mình chấp nhận bù thêm tiền để lấy máy khác có cấu hình cao hơn khi nhận máy còn để nguyên hộp tiki để gửi trả, nhưng cách xử lý giữa Tiki và người bán hàng khá cồng kềnh, bực quá bóc shied *** xem sao luôn.",1
,Cực kì hài lòng,Hàng chính hãng luôn.man hình to.sáng đẹp.cam chụp ok .giá cả vừa túi tiền. shop đóng gói và giao hàng nhanh chóng,5
,Hài lòng,"Máy khá đẹp, chạy mượt giá rẻ, có bảo hành, ốp lưng và sạc đầy đủ nhưng thiếu tai nghe ...",4
,Cực kì hài lòng,"Nhận hàng ok, mong là cũng bền, vì mình đang dùng con pova 2 của hãng này cũng 2 năm rồi",5
,Hài lòng,"Giao hàng nhanh , tất cả đều ổn nhưng nhiều lúc ấn phím trở về hơi chậm",4
,Hài lòng,,4
,Cực kì hài lòng,"Đẹp ngon , mượn",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,hài lòng về sản phẩm của shop,4
,Cực kì hài lòng,ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Ngon,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Không hài lòng,"Sản phẩm đúng với giá tiền, dùng tạm ổn thôi. Pin 5000 nhưng sụt nhanh
nên cố thêm 1 chút lấy máy cao hơn.",2
,Cực kì hài lòng,,5
,Cực kì hài lòng,Sản phẩm tốt đúng chất lượng hình ảnh..,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Ship nhanh, hàng chuẩn, pin trâu, máy siêu mượt. Dùng 1 t.gian mới đánh giá :3 hịnnnn",5
,Cực kì hài lòng,Đẹp và tốt lắm nên mua trải nghiệm sướng,5
,Cực kì hài lòng,san pham tot voi tam gia!!!!,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Giao hành nhanh,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Tốt,5
,Cực kì hài lòng,,5
,Hài lòng,Camera hình chụp đẹp. Độ phân giải sắc nét. Bộ nhớ lớn.,4
,Cực kì hài lòng,Rất hài lòng,5
,Cực kì hài lòng,Shop uy tín.,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Hài lòng,"Điện thoại đã kích hoạt bảo hành, điện thoại đang dùng bình thường nhưng ko hiểu sao số IMEI khi xem trên điện thoại ko trùng với số IMEI dán trên hộp, đã gọi cho shop phản ánh nhưng hơn 3 ngày shop ko phản hồi",4
,Cực kì hài lòng,"Sài khá hơn Samsung A03 core, gọn gàng hơn chạy khá hơn, camera dùng ổn cầm cũng hơi khá vừa tay(hơn lớn tý).",5
,Cực kì hài lòng,Truoc mắt tháy ổn camera rõ có quay video mà k úp lên đc,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Vận chuyển đúng thời gian. Máy ổn, hộp sạc đầy đủ.",5
,Cực kì hài lòng,"Ok , rất đẹp",5
,Bình thường,May không nhận dien được khuôn mặt. Kết noi wifi yếu,3
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Rất không hài lòng,"Mua hàng từ hôm 11/11 rồi nhưng bây giờ mới đánh giá. Cho 1 sao tại vì thời gian giao hàng lâu, đợi cả tuần mới nhận được. Tưởng là gửi hàng từ miền nam ra miền bắc thường lâu như vậy tại vì cũng đã từng mua đồng hồ của tgdd và cũng mất 1 tuần mới nhận được, mua thuốc của Long Châu vận chuyển từ nam ra bắc cũng lâu như vậy. Ai ngờ dạo này đặt 3 đơn bên *** cũng là vận chuyển từ nam ra bắc mà 2 đơn 3 ngày đã nhận được, 1 đơn thì 4 ngày. Cảm giác mất cả tuần trời ngóng món hàng mình mua cực kỳ 😡",1
,Cực kì hài lòng,Tiếc là không mua được màu Pink. Đành phải mua màu blue. Chứ màu pink thì ngon quá ạ. Mong tiki độ mua cho vài con pink ạ. Màu pink thì đẹp mê,5
,Hài lòng,"Vẫn rất tin tưởng Tiki nên mua iPhone, iPad đều mua ở TIKI.
Tuy nhiên Tiki cần chú ý phần đóng gói và vận chuyển hàng. Thực sự là nhìn chán luôn, hàng giá trị cao nhưng chuyển từ SG ra HN thì hộp dùng loại không vuông,  bị bẹp, may mà có phao chống va đập. 
 Các hàng loại này nên đóng gói  ghép với nhau lúc vận chuyển để bên vận chuyển chú ý hơn và bảo quản tốt hơn.
Cho 4* thôi vậy",4
,Cực kì hài lòng,"OK, gói quà đẹp, người nhận quà rất là thích. Đây là điểm khác biệt của TIKI. Tuy nhiên bên trong hộp quà con đơn điệu quá, phải chi trang trí thêm 1 số thứ linh tinh khác thì hộp quà sẽ đẹp hơn.",5
,Cực kì hài lòng,Mua tiki nhiều lần goy giao hàng đúng giờ. Đóng gói đẹp. 5*,5
,Cực kì hài lòng,Giao hàng nhanh!,5
,Cực kì hài lòng,tuyệt vời sp tốt hihihihihihi,5
,Cực kì hài lòng,"Màu siêu ngọt ngào, giao hàng rất nhanh chóng",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Bình thường,"Điện thoại chạy rất chậm mất gần 10 phút để kill mấy app vớ vẫn cài kèm theo hơn 15 game và hơn 10 ứng dụng cài nhưng không phù hợp dùng làm cho máy bị chiếu phim chậm ngay từ lúc mở máy. Là điện thoại cấp thấp khi có người gọi đến nghe chuông nhưng cái app phone mất mấy giây mới hiện lên thua điện củ như pixel 2 XL đã già cổi, chỉ có cục batt là có giá trị hai app sài nhiều nhất là *** và telegram thì mở lên đi đái xong quay lại nó mới lên.",3
,Rất không hài lòng,"Sản phẩm khá tệ, mua cho mẹ dùng mà chưa được 1 tháng máy gặp tình trạng màn hình đơ đã đành giờ thi thoảng bị vạch đen, gọi lên Tiki cũng chỉ có thu hồi về bảo hành. Chốt lại không bao giờ mua mấy đồ điện tử này trên sàn thương mại điện tử nên chọn mua trực tiếp để có chế độ đổi trả hàng trong 1 tháng chứ mua này vừa phí tiền lại rước bực vào người 🤬",1
,Cực kì hài lòng,"Máy đẹp, shop đóng gói kỹ và giao hàng nhanh. Ủng hộ shop 5 sao",5
,Cực kì hài lòng,"Camera chụp đẹp,hình ảnh sắc nét. Điện thoại màu sắc đẹp , chất lượng tốt,nên mua",5
,Cực kì hài lòng,"Hàng mới, chính hãng. Giá rẻ trong phân khúc, mẹ mình dùng rất thích. Tốc độ giao hàng của tiki cũng rất tuyệt vời. Mua hàng điện tử giá trị cao luôn chọn tiki",5
,Cực kì hài lòng,"Lần đầu tiên mua sản phẩm giá trị cao 
Lúc đầu ko yên tâm 
Lúc nhận hàng thì ko còn gì phải bàn
Thanks tiki . Quá hài lòng",5
,Cực kì hài lòng,Hình ảnh mang tính chất minh họa,5
,Cực kì hài lòng,Tiki xác nhận đơn và giao hàng nhanh.,5
,Cực kì hài lòng,Tiki xác nhận đơn và giao hàng nhanh.,5
,Cực kì hài lòng,Hàng tốt trong tầm giá ok,5
,Cực kì hài lòng,Good,5
,Cực kì hài lòng,kkk,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Oke,5
,Cực kì hài lòng,Oke,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Hàng Ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,Ok,4
,Cực kì hài lòng,Tốt,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,tốt,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,hay tot,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Rất không hài lòng,"(*) Đánh giá không tính điểm
shipper hối thúc quá nhiều",1
,Rất không hài lòng,Đặt 4g mà gửi máy 3g là sao... Rất là ko hài lòng về sản phẩm.. cực kỳ bực mình,1
,Cực kì hài lòng,Dùng ok trong tầm giá.,5
,Hài lòng,"Mua với giá rẻ hơn thị trường nhưng trôi Bảo hành tận 2 tháng. Máy nguyên seal, giao hàng lâu.",4
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Giao hàng nhanh, đúng chất lượng. Đt đẹp, mới nên lướt êm. Vì mình ko chơi game nên thấy vậy là quá ổn cho tầm giá 4 triệu.",5
,Hài lòng,nhìn chung sản phẩm này dùng tạm trong tầm giá,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Có 4 tr bạc được cái đt xịn sò, rất ưng shop.",5
,Cực kì hài lòng,Hàng mới 100% chính hãng.,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,"Đóng gói không móp, có miếng bọt khí. ok
Tốc độ giao hàng bình thường. ok
Hàng mở ra còn seal, chưa cài đặt. Mình cũng nghĩ 1% khả năng làm giả, nhưng ngoại hình ko trầy xước, đủ phụ kiện. ok
Giao đúng hàng. ok
Hiện mới dùng, thấy ok. Vote shop 5* ủng hộ",5
,Cực kì hài lòng,"Máy còn nguyên seal, đúng với mô tả, nhưng không đúng màu xanh như đặt hàng mà là màu đen. Giao hàng nhanh chóng, đóng gói cẩn thận!",5
,Cực kì hài lòng,Giao nhanh. Đóng gói chắc chắn.Hàng chính hãng. Nguyên seal.,5
,Cực kì hài lòng,Mua đt lần thứ hai của Tiki Trading. An tâm về chất lượng.,5
,Cực kì hài lòng,Máy mới 100% chính hãng. Rất hài lòng,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Dùng ok vừa giá tiền,5
,Cực kì hài lòng,Điện thoại chính hãng,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Hình ảnh chỉ mang tính chất nhận xu,5
,Cực kì hài lòng,"Camera đẹp
Cầm nhẹ
Màn hình lớn
Giá Tốt",5
,Cực kì hài lòng,Tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Điện thoại ổn, mua được giảm thêm 600k",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Đang sử dụng,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Tiện dụng dễ dùng,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Shop uy tín, máy đẹp, nguyên hộp, chúc shop ngày càng phát triển",5
,Cực kì hài lòng,Dien thoai ok lam qua la dep 😍 con gai rat thich,5
,Cực kì hài lòng,"Hàng chính hãng, giá tốt",5
,Cực kì hài lòng,Máy đẹp nhẹ nhanh,5
,Rất không hài lòng,Đặt màu xanh giao máy màu đen,1
,Cực kì hài lòng,Sản phẩm tốt đóng gói cẩn thận,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,Camera quay video không tốt lắm,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Giá rẻ.Chất lượng tuyệt vời.,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Tuyewt,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Hài lòng,,4
,Cực kì hài lòng,Ngon,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Hài lòng,"Mua hàng tại tiki rất yên tâm, sản phẩm chính hãng nguyên đai, nguyên kiện, dùng làm quà tặng cho mẹ nên nhu cầu không yêu cầu cao.Các tính năng giải trí trị tạm ổn, máy chưa được mượt lắm, độ bền cần thời gian trải nghiệm thêm👍",4
,Hài lòng,Điện thoại đang SD. Khá tốt.,4
,Cực kì hài lòng,"Hàng đẹp chất lượng. Cameera sắc nét. Rất đáng tiền,nên mua",5
,Hài lòng,Những ai từ Xiaomi qua Oppo nên làm quen với việc không có thanh tác vụ dưới màn hình. Không có thanh tác vụ nên thao tác rất khó và mỏi tay,4
,Cực kì hài lòng,"Ok . Sản phẩm giá rẻ hơn chỗ khác. Nguyên seal
 Dùng cho người lớn  xài ít ứng dunng thì ok vì máy hơi chậm.",5
,Cực kì hài lòng,"San phẩm chuẩn mới dung ok 
Chất lượng thì cần dùng mới pít đc",5
,Cực kì hài lòng,"Máy dùng oki, giá rẻ nhất so vs những nơi khác bán hihi.
Mn lên mua nhé.",5
,Cực kì hài lòng,giao nhanh thời gian hẹn trước chuẩn sip rất thân thiện và nhiệt tình,5
,Cực kì hài lòng,hàng chính hãng chất luọng,5
,Cực kì hài lòng,"Lần dau mua hag tiki ung bung lam nè ,hag chinh hag gia rẻ sẽ ung hô tiep👍👍👍",5
,Cực kì hài lòng,Ok dt dung dc chụp hình hình ok,5
,Cực kì hài lòng,Giá thành hơp lý rất phù hợp và giao  nhanh luôn ủng hộ tiki lâu dài,5
,Cực kì hài lòng,Nhận xét caia đỉ mẹ chúng mày,5
,Rất không hài lòng,"Điện thoại quá tệ. Mua về phải bán ngay, xài như máy tàup",1
,Cực kì hài lòng,Đã mua 4đt trên tiki và rất hài lòng,5
,Cực kì hài lòng,Quá suất sắc,5
,Cực kì hài lòng,Ok . Đóng gói hàng đẹp . Hàng chính hảng,5
,Cực kì hài lòng,"Sp đẹp ,gói cẩn thận giao nhanh",5
,Cực kì hài lòng,Tui rất hài lòng với sp. Sản phẩm rất tốt,5
,Cực kì hài lòng,Giáo hàng nhanh  rất OK  đầy đủ phụ kiện ko thiếu gì hết,5
,Cực kì hài lòng,Máy rất ok,5
,Cực kì hài lòng,Máy tốt,5
,Cực kì hài lòng,"Sản phẩm ok, giao hàng nhanh, nhân viên nhiệt tình☺",5
,Cực kì hài lòng,Rất ok la hàng đẹp chính hãng,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Hàng đẹp, giao nhanh, shipper vui vkl kakakaka",5
,Hài lòng,chất lượng chính hãng,4
,Cực kì hài lòng,Okkkkk,5
,Cực kì hài lòng,tốt,5
,Cực kì hài lòng,Đóng gói cẩn thận. Giao nhanh,5
,Rất không hài lòng,Giao hàng quá lâu.  Giao ko đúng nhà,1
,Cực kì hài lòng,Tuyệt vời!,5
,Cực kì hài lòng,Tuyệt vời,5
,Cực kì hài lòng,Hàng chính hãng,5
,Cực kì hài lòng,Tốt,5
,Cực kì hài lòng,Ok,5
,Hài lòng,,4
,Không hài lòng,Tệ quá đi hiện hoài phiền phức,2
,Cực kì hài lòng,,5
,Cực kì hài lòng,Đẹp rẻ chất chơi người dơi,5
,Cực kì hài lòng,hàng chất và giá hợp lý,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Mày ọk dùng được,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Đang trong thời gian thử. Tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Rất đẹp,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,Quá đúng giờ,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,"Máy nhìn cứng, đẹp.",4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
